id,categoryname,subcategoryname,productname,orderdate,duedate,shipdate,unitprice,discountamount,totalproductcost,productstandardcost,salesamount,taxamt,freight
2296,Bikes,Road Bikes,"Road-250 Black, 48",2012-04-06,2012-04-18,2012-04-13,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2297,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-06,2012-04-18,2012-04-13,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2298,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-06,2012-04-18,2012-04-13,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2299,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-06,2012-04-18,2012-04-13,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2300,Bikes,Road Bikes,"Road-550-W Yellow, 38",2012-04-06,2012-04-18,2012-04-13,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2301,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-04-07,2012-04-19,2012-04-14,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2302,Bikes,Road Bikes,"Road-250 Red, 44",2012-04-07,2012-04-19,2012-04-14,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2303,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-07,2012-04-19,2012-04-14,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2304,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-08,2012-04-20,2012-04-15,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2305,Bikes,Road Bikes,"Road-250 Black, 48",2012-04-08,2012-04-20,2012-04-15,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2306,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-08,2012-04-20,2012-04-15,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2307,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-08,2012-04-20,2012-04-15,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2308,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2012-04-09,2012-04-21,2012-04-16,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2309,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-09,2012-04-21,2012-04-16,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2310,Bikes,Road Bikes,"Road-250 Red, 44",2012-04-09,2012-04-21,2012-04-16,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2311,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-09,2012-04-21,2012-04-16,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2312,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-09,2012-04-21,2012-04-16,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2313,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-10,2012-04-22,2012-04-17,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2314,Bikes,Road Bikes,"Road-250 Black, 44",2012-04-10,2012-04-22,2012-04-17,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2315,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-10,2012-04-22,2012-04-17,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2316,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-10,2012-04-22,2012-04-17,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2317,Bikes,Road Bikes,"Road-650 Black, 44",2012-04-10,2012-04-22,2012-04-17,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2318,Bikes,Road Bikes,"Road-650 Black, 48",2012-04-10,2012-04-22,2012-04-17,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2319,Bikes,Road Bikes,"Road-650 Black, 52",2012-04-10,2012-04-22,2012-04-17,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2320,Bikes,Road Bikes,"Road-650 Black, 58",2012-04-10,2012-04-22,2012-04-17,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2321,Bikes,Road Bikes,"Road-650 Red, 48",2012-04-10,2012-04-22,2012-04-17,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2322,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-11,2012-04-23,2012-04-18,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2323,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2012-04-11,2012-04-23,2012-04-18,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2324,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2012-04-11,2012-04-23,2012-04-18,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2325,Bikes,Road Bikes,"Road-250 Black, 48",2012-04-11,2012-04-23,2012-04-18,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2326,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-11,2012-04-23,2012-04-18,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2327,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-11,2012-04-23,2012-04-18,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2328,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-11,2012-04-23,2012-04-18,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2329,Bikes,Road Bikes,"Road-550-W Yellow, 40",2012-04-11,2012-04-23,2012-04-18,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2330,Bikes,Road Bikes,"Road-650 Black, 62",2012-04-11,2012-04-23,2012-04-18,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2331,Bikes,Road Bikes,"Road-650 Red, 62",2012-04-11,2012-04-23,2012-04-18,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2332,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2012-04-12,2012-04-24,2012-04-19,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2333,Bikes,Road Bikes,"Road-250 Red, 44",2012-04-12,2012-04-24,2012-04-19,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2334,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-12,2012-04-24,2012-04-19,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2335,Bikes,Road Bikes,"Road-650 Red, 58",2012-04-12,2012-04-24,2012-04-19,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2336,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2012-04-13,2012-04-25,2012-04-20,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2337,Bikes,Road Bikes,"Road-250 Black, 44",2012-04-13,2012-04-25,2012-04-20,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2338,Bikes,Road Bikes,"Road-250 Black, 48",2012-04-13,2012-04-25,2012-04-20,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2339,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-13,2012-04-25,2012-04-20,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2340,Bikes,Road Bikes,"Road-550-W Yellow, 40",2012-04-13,2012-04-25,2012-04-20,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2341,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2012-04-14,2012-04-26,2012-04-21,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2342,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-04-14,2012-04-26,2012-04-21,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2343,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-14,2012-04-26,2012-04-21,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2344,Bikes,Road Bikes,"Road-650 Black, 58",2012-04-14,2012-04-26,2012-04-21,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2345,Bikes,Road Bikes,"Road-650 Black, 60",2012-04-14,2012-04-26,2012-04-21,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2346,Bikes,Road Bikes,"Road-650 Red, 58",2012-04-14,2012-04-26,2012-04-21,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2347,Bikes,Road Bikes,"Road-650 Red, 60",2012-04-14,2012-04-26,2012-04-21,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2348,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-15,2012-04-27,2012-04-22,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2349,Bikes,Road Bikes,"Road-250 Red, 44",2012-04-15,2012-04-27,2012-04-22,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2350,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-15,2012-04-27,2012-04-22,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2351,Bikes,Road Bikes,"Road-650 Red, 58",2012-04-15,2012-04-27,2012-04-22,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2352,Bikes,Road Bikes,"Road-650 Red, 60",2012-04-15,2012-04-27,2012-04-22,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2353,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-16,2012-04-28,2012-04-23,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2354,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-16,2012-04-28,2012-04-23,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2355,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2012-04-16,2012-04-28,2012-04-23,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2356,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2012-04-16,2012-04-28,2012-04-23,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2357,Bikes,Road Bikes,"Road-650 Red, 58",2012-04-16,2012-04-28,2012-04-23,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2358,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-17,2012-04-29,2012-04-24,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2359,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-17,2012-04-29,2012-04-24,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2360,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2012-04-17,2012-04-29,2012-04-24,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2361,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2012-04-17,2012-04-29,2012-04-24,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2362,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-04-17,2012-04-29,2012-04-24,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2363,Bikes,Road Bikes,"Road-250 Black, 44",2012-04-17,2012-04-29,2012-04-24,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2364,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-17,2012-04-29,2012-04-24,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2365,Bikes,Road Bikes,"Road-550-W Yellow, 42",2012-04-17,2012-04-29,2012-04-24,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2366,Bikes,Road Bikes,"Road-650 Red, 44",2012-04-17,2012-04-29,2012-04-24,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2367,Bikes,Road Bikes,"Road-650 Red, 60",2012-04-17,2012-04-29,2012-04-24,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2368,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-18,2012-04-30,2012-04-25,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2369,Bikes,Road Bikes,"Road-250 Black, 44",2012-04-18,2012-04-30,2012-04-25,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2370,Bikes,Road Bikes,"Road-250 Black, 48",2012-04-18,2012-04-30,2012-04-25,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2371,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-18,2012-04-30,2012-04-25,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2372,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-18,2012-04-30,2012-04-25,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2373,Bikes,Road Bikes,"Road-550-W Yellow, 40",2012-04-18,2012-04-30,2012-04-25,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2374,Bikes,Road Bikes,"Road-650 Black, 44",2012-04-18,2012-04-30,2012-04-25,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2375,Bikes,Road Bikes,"Road-650 Red, 60",2012-04-18,2012-04-30,2012-04-25,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2376,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-19,2012-05-01,2012-04-26,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2377,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-19,2012-05-01,2012-04-26,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2378,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2012-04-19,2012-05-01,2012-04-26,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2379,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2012-04-19,2012-05-01,2012-04-26,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2380,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-04-19,2012-05-01,2012-04-26,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2381,Bikes,Road Bikes,"Road-250 Black, 48",2012-04-19,2012-05-01,2012-04-26,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2382,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-19,2012-05-01,2012-04-26,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2383,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-19,2012-05-01,2012-04-26,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2384,Bikes,Road Bikes,"Road-550-W Yellow, 42",2012-04-19,2012-05-01,2012-04-26,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2385,Bikes,Road Bikes,"Road-550-W Yellow, 44",2012-04-19,2012-05-01,2012-04-26,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2386,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-20,2012-05-02,2012-04-27,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2387,Bikes,Road Bikes,"Road-250 Black, 44",2012-04-20,2012-05-02,2012-04-27,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2388,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-20,2012-05-02,2012-04-27,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2389,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-20,2012-05-02,2012-04-27,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2390,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-20,2012-05-02,2012-04-27,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2391,Bikes,Road Bikes,"Road-550-W Yellow, 48",2012-04-20,2012-05-02,2012-04-27,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2392,Bikes,Road Bikes,"Road-650 Black, 58",2012-04-20,2012-05-02,2012-04-27,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2393,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-21,2012-05-03,2012-04-28,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2394,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-21,2012-05-03,2012-04-28,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2395,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2012-04-21,2012-05-03,2012-04-28,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2396,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2012-04-21,2012-05-03,2012-04-28,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2397,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-21,2012-05-03,2012-04-28,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2398,Bikes,Road Bikes,"Road-550-W Yellow, 48",2012-04-21,2012-05-03,2012-04-28,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2399,Bikes,Road Bikes,"Road-650 Red, 60",2012-04-21,2012-05-03,2012-04-28,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2400,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-22,2012-05-04,2012-04-29,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2401,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2012-04-22,2012-05-04,2012-04-29,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2402,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2012-04-22,2012-05-04,2012-04-29,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2403,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-04-22,2012-05-04,2012-04-29,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2404,Bikes,Road Bikes,"Road-250 Black, 44",2012-04-22,2012-05-04,2012-04-29,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2405,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-22,2012-05-04,2012-04-29,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2406,Bikes,Road Bikes,"Road-250 Red, 44",2012-04-22,2012-05-04,2012-04-29,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2407,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-22,2012-05-04,2012-04-29,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2408,Bikes,Road Bikes,"Road-650 Black, 44",2012-04-22,2012-05-04,2012-04-29,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2409,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-23,2012-05-05,2012-04-30,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2410,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-23,2012-05-05,2012-04-30,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2411,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2012-04-23,2012-05-05,2012-04-30,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2412,Bikes,Road Bikes,"Road-250 Red, 44",2012-04-23,2012-05-05,2012-04-30,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2413,Bikes,Road Bikes,"Road-550-W Yellow, 40",2012-04-23,2012-05-05,2012-04-30,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2414,Bikes,Road Bikes,"Road-650 Black, 60",2012-04-23,2012-05-05,2012-04-30,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2415,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2012-04-24,2012-05-06,2012-05-01,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2416,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-04-24,2012-05-06,2012-05-01,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2417,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-24,2012-05-06,2012-05-01,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2418,Bikes,Road Bikes,"Road-250 Black, 58",2012-04-24,2012-05-06,2012-05-01,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2419,Bikes,Road Bikes,"Road-550-W Yellow, 38",2012-04-24,2012-05-06,2012-05-01,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2420,Bikes,Road Bikes,"Road-550-W Yellow, 42",2012-04-24,2012-05-06,2012-05-01,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2421,Bikes,Road Bikes,"Road-650 Red, 52",2012-04-24,2012-05-06,2012-05-01,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2422,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-25,2012-05-07,2012-05-02,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2423,Bikes,Road Bikes,"Road-250 Red, 44",2012-04-25,2012-05-07,2012-05-02,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2424,Bikes,Road Bikes,"Road-250 Black, 44",2012-04-26,2012-05-08,2012-05-03,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2425,Bikes,Road Bikes,"Road-250 Black, 48",2012-04-26,2012-05-08,2012-05-03,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2426,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-26,2012-05-08,2012-05-03,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2427,Bikes,Road Bikes,"Road-550-W Yellow, 42",2012-04-26,2012-05-08,2012-05-03,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2428,Bikes,Road Bikes,"Road-650 Red, 62",2012-04-26,2012-05-08,2012-05-03,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2429,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2012-04-27,2012-05-09,2012-05-04,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2430,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-04-27,2012-05-09,2012-05-04,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2431,Bikes,Road Bikes,"Road-250 Red, 58",2012-04-27,2012-05-09,2012-05-04,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2432,Bikes,Road Bikes,"Road-650 Black, 62",2012-04-27,2012-05-09,2012-05-04,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2433,Bikes,Road Bikes,"Road-650 Red, 58",2012-04-27,2012-05-09,2012-05-04,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2434,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2012-04-28,2012-05-10,2012-05-05,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2435,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-04-28,2012-05-10,2012-05-05,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2436,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-28,2012-05-10,2012-05-05,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2437,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-28,2012-05-10,2012-05-05,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2438,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-28,2012-05-10,2012-05-05,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2439,Bikes,Road Bikes,"Road-550-W Yellow, 42",2012-04-28,2012-05-10,2012-05-05,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2440,Bikes,Road Bikes,"Road-550-W Yellow, 44",2012-04-28,2012-05-10,2012-05-05,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2441,Bikes,Road Bikes,"Road-650 Red, 60",2012-04-28,2012-05-10,2012-05-05,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2442,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-29,2012-05-11,2012-05-06,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2443,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-29,2012-05-11,2012-05-06,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2444,Bikes,Road Bikes,"Road-550-W Yellow, 48",2012-04-29,2012-05-11,2012-05-06,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2445,Bikes,Road Bikes,"Road-650 Red, 44",2012-04-29,2012-05-11,2012-05-06,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2446,Bikes,Road Bikes,"Road-650 Red, 48",2012-04-29,2012-05-11,2012-05-06,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2447,Bikes,Road Bikes,"Road-250 Black, 52",2012-04-30,2012-05-12,2012-05-07,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2448,Bikes,Road Bikes,"Road-250 Red, 48",2012-04-30,2012-05-12,2012-05-07,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2449,Bikes,Road Bikes,"Road-250 Red, 52",2012-04-30,2012-05-12,2012-05-07,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2450,Bikes,Road Bikes,"Road-650 Black, 58",2012-04-30,2012-05-12,2012-05-07,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2451,Bikes,Road Bikes,"Road-650 Red, 48",2012-04-30,2012-05-12,2012-05-07,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2452,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-05-01,2012-05-13,2012-05-08,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2453,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-05-01,2012-05-13,2012-05-08,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2454,Bikes,Road Bikes,"Road-250 Black, 58",2012-05-01,2012-05-13,2012-05-08,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2455,Bikes,Road Bikes,"Road-250 Red, 48",2012-05-01,2012-05-13,2012-05-08,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2456,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-05-02,2012-05-14,2012-05-09,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
2457,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2012-05-02,2012-05-14,2012-05-09,2071.42,0.00,1117.86,1117.86,2071.42,165.71,51.79
2458,Bikes,Road Bikes,"Road-250 Black, 52",2012-05-02,2012-05-14,2012-05-09,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2459,Bikes,Road Bikes,"Road-250 Red, 52",2012-05-02,2012-05-14,2012-05-09,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2460,Bikes,Road Bikes,"Road-550-W Yellow, 48",2012-05-02,2012-05-14,2012-05-09,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2461,Bikes,Road Bikes,"Road-650 Red, 60",2012-05-02,2012-05-14,2012-05-09,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2462,Bikes,Road Bikes,"Road-250 Red, 48",2012-05-03,2012-05-15,2012-05-10,2443.35,0.00,1518.79,1518.79,2443.35,195.47,61.08
2463,Bikes,Road Bikes,"Road-250 Red, 58",2012-05-04,2012-05-16,2012-05-11,2181.56,0.00,1320.68,1320.68,2181.56,174.53,54.54
2464,Bikes,Road Bikes,"Road-550-W Yellow, 40",2012-05-04,2012-05-16,2012-05-11,1000.44,0.00,605.65,605.65,1000.44,80.04,25.01
2465,Bikes,Road Bikes,"Road-650 Black, 60",2012-05-04,2012-05-16,2012-05-11,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2466,Bikes,Road Bikes,"Road-650 Red, 58",2012-05-04,2012-05-16,2012-05-11,782.99,0.00,486.71,486.71,782.99,62.64,19.57
2467,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2012-05-05,2012-05-17,2012-05-12,2049.10,0.00,1105.81,1105.81,2049.10,163.93,51.23
